SK_ID_CURR,TARGET
159871,0
335688,0
432102,0
314151,0
305852,1
400466,0
163087,0
415561,0
341537,0
257798,0
451818,0
227228,0
382019,0
143704,0
158565,1
447242,0
327830,0
217704,1
242334,0
137794,0
347188,0
450404,0
111829,0
388693,0
292075,0
442594,0
123407,0
360901,0
306494,0
216084,0
151630,0
368917,0
304603,0
221098,0
222208,0
267514,0
155279,0
145777,0
386997,0
355315,0
325558,0
415735,0
293271,0
204310,0
283797,0
156008,0
195425,0
308282,0
167524,0
170746,1
106372,0
137467,0
334813,0
292174,0
320415,0
280978,0
278489,0
433543,0
234650,0
429197,0
371512,0
343838,0
162034,0
298056,0
194573,0
234204,0
418501,0
383564,0
200707,0
156586,0
219750,0
280086,0
143183,0
308902,0
273076,0
429135,0
184703,0
148271,0
137348,0
112415,0
451955,0
452872,0
108270,0
397282,0
214353,0
367982,0
295384,0
139311,0
113612,0
383697,1
429613,0
348640,0
101179,0
143527,0
162276,0
365517,1
139688,0
435466,0
207525,0
218429,0
272539,0
419119,0
351282,1
404083,0
280186,0
256072,0
230512,0
315246,0
310243,0
217241,0
412817,0
421918,0
406057,0
350495,0
125282,0
304893,0
386629,0
408217,0
303240,0
137703,0
188273,0
101195,0
254906,0
340887,0
236333,0
312805,1
115987,0
139396,0
400630,1
213050,0
140796,0
431856,0
446231,0
345939,0
387990,0
348226,0
365402,0
171902,0
447322,0
431343,0
136720,0
124923,1
206562,0
106517,0
242297,0
314492,0
145331,0
221472,1
129252,0
210393,0
390406,0
342675,0
328753,0
394935,0
313568,0
398680,0
452030,0
410683,0
335153,0
247947,0
327425,0
154946,1
440149,0
264144,1
447221,0
353376,0
234370,0
250505,0
204540,0
135234,0
316160,0
284667,0
375217,0
157551,0
334874,0
291172,0
439034,0
159603,0
256033,0
270019,0
155458,0
161231,0
246860,1
432561,0
203268,0
108169,0
309650,0
446304,0
286053,0
132244,0
189960,0
180061,0
253741,0
238043,0
285144,0
442595,0
242304,0
439091,0
344786,0
390603,0
439099,0
123329,0
295779,0
226503,0
113218,0
181283,0
252482,0
278023,0
441391,0
227429,0
279891,0
427456,0
341575,0
264755,0
284580,0
288817,0
118385,1
291441,0
221254,0
296119,0
269542,0
392047,0
281647,0
168484,0
196008,0
359914,0
452041,0
325036,0
147804,0
220176,0
452952,0
276985,0
438201,0
239252,0
423070,0
100886,0
154931,0
358835,0
269521,0
186242,0
320608,0
187253,0
381131,0
121115,0
199049,0
280707,0
354541,1
314239,0
371488,0
137872,0
138767,0
434368,0
155976,0
394270,0
402677,0
239721,0
325067,0
293639,0
110046,0
400717,0
421737,0
392137,0
216215,0
228594,0
163169,0
137421,0
371787,0
249478,0
301796,0
145909,0
226182,0
437577,0
266658,0
409194,0
331790,0
213774,0
131570,0
416921,0
185702,0
106672,0
259821,0
212188,0
271412,0
136776,0
137717,0
389661,0
303834,0
340913,0
429425,0
152844,0
398975,0
395535,0
392378,0
303974,0
424575,0
278766,0
221095,0
168893,0
170752,0
338848,1
171550,0
369775,0
231349,1
299882,0
211927,0
162767,0
440857,0
278194,0
190920,0
449944,0
228457,0
134785,0
100596,0
355334,1
269370,1
137916,1
315683,0
344813,0
314504,0
139337,0
365352,0
344992,1
335227,0
139731,0
362772,0
289550,0
264314,0
354110,1
111033,0
385407,0
264746,0
380747,0
305618,0
283265,0
201019,0
385483,0
377462,1
298299,0
394978,1
128087,0
196923,0
373463,0
283820,0
179341,0
385086,0
373555,0
154638,0
173453,0
311688,0
348670,0
417842,0
159000,0
152006,0
110564,0
329323,0
448161,0
436979,0
278583,0
178659,0
447960,0
186917,0
283983,0
212709,0
233105,0
414768,0
187555,0
119299,0
380292,0
236446,0
115822,0
153008,0
311662,0
416489,0
246407,0
453675,0
354194,0
135869,0
394906,0
274190,0
182303,0
379622,0
255821,0
395920,0
177116,0
401598,0
208278,0
113144,0
178081,0
439430,0
366373,0
392696,0
236870,0
162968,1
294968,0
316281,0
114367,0
295698,0
207779,0
332307,0
304711,0
116393,0
322237,0
101071,0
363763,0
306610,0
256183,0
309514,0
192338,0
446165,0
414391,0
324939,0
278030,0
170394,0
118955,0
125777,0
377951,0
249513,0
283626,0
364104,0
415759,0
266904,0
151924,0
207442,0
398033,1
228541,0
317453,0
394796,0
329507,0
428265,0
437453,0
393674,0
256225,0
150832,1
214998,0
353564,1
283795,1
390660,1
397826,0
283889,0
371374,0
451082,0
204564,0
221977,0
328560,0
300333,0
188352,0
251367,0
268735,0
314978,0
274116,0
223225,0
156758,0
377742,0
135117,0
118198,0
448219,0
169913,0
156193,0
416777,0
404591,0
446814,0
410617,0
173289,0
244684,0
358109,0
120630,0
387750,0
207864,0
270331,0
298784,0
287427,0
351304,0
368939,0
369307,0
159158,0
401015,0
349097,0
387766,0
116531,0
268035,0
450158,0
364041,0
373650,0
284434,0
117302,0
227351,0
328304,0
424039,0
240333,0
374191,0
125179,0
451554,0
280484,0
384137,0
247218,0
268577,0
194578,0
424908,0
136174,0
369328,0
240997,0
353652,0
421552,0
229773,0
426252,0
272231,0
299415,0
371280,1
410176,0
145053,0
379988,0
215843,0
163635,0
111201,0
298652,0
119855,0
153463,0
186379,0
365370,0
272715,0
374630,0
269518,0
231140,0
387190,0
388054,0
119926,1
394528,0
326669,0
364686,0
286528,0
323186,1
200721,0
414096,0
415178,0
411362,0
288477,0
388143,0
406275,0
211248,0
193347,0
224584,0
152538,0
284016,0
269477,0
114926,0
227598,0
231571,0
342379,0
137003,0
284770,0
209577,0
132511,0
307315,0
136600,0
107574,0
296410,0
424145,0
327482,0
396870,1
373955,0
393616,0
395475,0
281206,0
359644,0
264555,0
137112,0
111855,0
351902,0
240880,0
276162,0
387343,0
169105,0
130662,0
285806,0
348865,0
155602,0
164578,0
427169,0
433442,0
123363,0
343782,0
142107,0
122173,0
280194,1
120812,0
163795,0
275455,0
434171,0
226326,0
348921,0
153013,0
110056,0
131509,0
387323,0
330178,1
285026,0
419883,0
378888,0
302872,1
192269,0
208585,0
446027,0
375587,0
107368,0
152415,0
380070,0
150319,0
274475,0
242542,0
414852,0
383928,0
378915,0
438428,0
277526,1
194353,0
350364,0
331541,0
321509,0
410008,0
282258,0
231490,0
442163,0
346306,0
374563,0
258867,0
309663,0
417636,0
237959,0
280364,0
182023,0
342811,0
452832,0
406572,0
167468,0
237430,0
398603,0
212830,0
147290,0
330290,0
133110,1
394710,0
386780,0
331907,0
431798,0
156333,0
388479,0
207193,0
322032,0
366878,0
198194,0
238216,0
210912,1
271343,0
212742,0
354432,0
201023,0
228361,1
254388,0
316284,0
345343,0
105874,1
242832,0
291166,0
446005,0
268072,0
163412,0
351788,0
281090,0
121607,0
215420,1
318710,0
263102,0
263893,0
336719,1
257317,0
325485,1
278387,1
130932,0
304623,0
341486,1
377704,0
103008,0
270177,0
446038,0
130766,0
199290,0
442837,0
354564,1
154577,0
266201,0
341554,0
396892,0
199517,0
401928,0
420403,0
218524,0
340525,0
247977,0
454943,0
278896,0
137481,0
293279,0
207190,0
128477,0
193010,0
334503,0
318606,1
187126,0
346403,0
137047,0
167520,0
270852,0
128690,0
395864,0
196739,0
224148,0
386624,1
143984,0
295302,0
321969,0
225418,1
207650,0
384356,0
380888,0
441219,0
140709,1
141261,0
358865,0
279163,0
104375,0
293652,0
303530,0
442975,0
222050,0
436899,0
393463,0
373166,0
318186,0
131676,0
140496,0
172089,1
249092,0
442323,0
123485,0
254758,0
370177,0
103285,0
255363,0
124757,0
303462,0
433483,0
111272,0
270540,0
207396,1
330357,0
341584,0
356445,0
326668,0
140687,0
383978,0
114499,0
163105,0
306424,0
313964,0
163384,0
411976,0
185214,0
170798,0
222526,0
317658,0
287257,0
449658,0
141443,0
142267,1
101221,0
157244,0
131121,1
146331,0
305024,0
301772,0
236480,0
366490,0
241147,0
404830,0
420693,0
154813,0
388796,0
103785,0
146552,0
340959,0
395821,0
337271,0
410133,0
394027,0
455529,0
423516,0
249633,0
184738,0
336212,0
259812,0
289266,0
275159,0
171404,0
297897,0
132907,0
122189,0
135697,1
352884,0
216313,0
412183,0
238516,0
237637,0
180424,0
412317,0
331570,0
377253,0
418479,0
282529,0
221760,0
307602,0
229253,0
146064,0
299976,0
211159,0
430461,0
158826,0
205110,0
402950,0
428315,0
235504,0
190665,0
239286,0
241171,0
447888,0
439767,0
441103,0
359460,0
161930,0
341528,1
256921,0
300890,0
165290,0
212608,0
429878,0
276501,0
192573,0
316515,0
150707,0
448635,0
403648,0
321879,0
428356,0
303215,0
180814,0
125202,0
272215,0
243331,0
184097,0
155187,0
454727,0
265897,0
141013,0
374410,0
246882,0
352682,0
233969,0
402098,0
339605,0
375390,0
171380,0
336083,0
391548,0
455194,0
272875,0
390019,0
149906,0
180299,0
153712,0
224279,0
401404,1
178734,0
339265,0
251116,0
166134,0
356023,0
326048,0
145730,0
198697,0
202815,0
376388,0
153440,0
351713,0
201900,1
146581,1
191552,0
213258,0
243812,0
175619,0
271341,0
354278,0
147643,0
444767,1
201931,0
394039,0
168034,0
376970,0
247579,0
180018,0
406469,0
329881,0
417368,0
194104,0
356787,0
169036,0
242160,0
439462,0
196419,0
198495,0
361323,0
356752,0
181975,0
366456,0
381049,0
172842,0
391504,0
239437,1
411187,0
399563,0
166861,0
314064,1
339861,0
193719,0
225673,1
287366,0
314087,0
448793,0
250129,0
243989,0
453926,0
174566,0
121047,1
172121,0
296462,0
307541,0
240963,0
284527,0
367541,0
193219,0
454942,0
389720,0
339660,0
332986,0
305291,0
319492,0
102533,0
442342,0
188930,0
330610,0
105810,0
327061,0
411931,0
174727,0
294237,0
267515,0
278731,0
273589,0
340626,0
368498,0
123415,0
142515,0
316181,0
234654,0
341852,0
137653,0
202177,0
188831,0
432884,0
282393,0
378576,0
183000,0
419856,1
165787,1
169035,0
278418,0
292684,0
171617,0
221778,0
200512,0
428635,0
268147,1
164093,0
137389,0
259201,0
385098,0
183734,0
408333,0
265031,0
249423,0
270922,0
185060,0
296680,0
420778,0
284242,1
155647,0
411716,0
408503,0
435463,0
105799,0
330069,0
450357,0
129730,1
284391,0
364191,0
182673,0
388813,1
438036,0
114887,0
258793,0
111049,0
404959,0
316417,1
160911,0
279750,0
134969,0
322588,1
290561,1
372987,0
302794,0
413192,0
100333,0
427482,0
322820,0
434385,0
251707,0
389400,0
184743,0
332480,0
238349,0
173239,0
437000,1
348980,0
297603,0
122914,0
225133,0
355506,1
100161,0
451157,0
308785,0
110051,0
372203,0
244366,0
138114,0
191561,0
394124,0
214475,0
109136,0
265015,1
241272,0
307470,0
435694,0
157791,0
254938,0
148853,1
424429,0
237454,1
403471,1
172916,0
298846,1
158251,1
225290,0
151777,0
367249,0
183738,0
158458,0
430260,0
113920,0
360278,0
236597,0
111706,0
159508,0
196535,0
287116,0
178835,0
128679,0
209346,0
315665,0
296198,0
320120,0
373701,0
419495,0
421190,0
239090,0
226118,0
263067,0
199415,0
272222,0
321386,0
376576,0
247553,0
438648,0
275230,0
390055,0
432679,0
169730,0
371321,0
382226,0
323708,1
348464,0
386520,0
448696,0
310425,0
204396,0
251327,0
104284,0
152693,0
131980,0
157561,0
417792,0
233804,0
325793,0
334123,0
253489,0
346693,0
258497,0
204273,1
126232,0
123712,1
337076,0
302498,0
125226,0
327984,0
320377,0
427362,0
437320,0
270091,0
109888,0
227858,0
149866,0
282610,0
363286,0
280762,0
228496,0
197842,0
376598,0
421939,0
377596,0
347796,0
285783,0
249102,0
377945,0
363627,0
159862,0
101972,0
332670,0
205301,0
313618,0
299640,0
443856,0
130508,0
247312,0
411926,0
136959,0
406258,0
100409,0
355249,0
149827,0
333063,0
451511,0
147487,0
323109,0
304978,0
155597,0
114806,0
382397,0
429572,0
174494,0
336522,0
297580,1
210950,0
455343,0
214824,0
329864,0
287643,0
127763,1
178787,0
257415,0
360565,1
331180,0
197557,0
146311,0
129175,0
293352,0
268262,0
209650,0
341174,0
243218,0
141782,0
438409,0
257818,0
373961,0
127430,0
340597,0
151253,0
269516,0
370208,0
220357,0
222986,0
445807,1
114086,0
141226,0
275810,0
281898,1
242558,0
260324,0
338235,0
409815,0
154087,0
257555,0
434131,0
253107,0
371921,0
333240,0
235307,0
337594,0
226087,0
187866,0
356966,0
443703,0
141886,0
329850,0
251374,0
216635,0
318597,0
233919,0
381620,0
437779,1
292507,0
392026,0
377563,0
258864,0
159766,0
449259,0
348873,0
195323,0
388803,1
439257,0
404598,0
359375,0
352914,0
419579,0
328367,0
231251,0
352149,0
329142,0
104782,0
176209,0
139453,0
341558,0
156843,0
245894,1
117297,0
414553,0
283247,0
143461,0
263388,1
206109,0
220788,0
361245,0
227136,0
205705,0
428728,0
412914,0
442471,0
233986,0
371792,0
422568,0
267128,0
409457,0
369554,1
416568,0
186850,0
169288,0
439722,0
291344,0
280222,0
370034,1
289643,1
433243,0
228469,0
425647,0
246040,0
103341,0
106719,0
137081,0
406407,0
378541,1
329756,0
223885,0
447774,0
123964,0
305930,1
281174,0
151061,0
230073,1
140099,0
443433,0
234806,0
382029,0
432217,0
357819,0
433975,0
178855,1
213485,0
221432,0
436683,0
240557,0
396170,1
365308,0
400297,0
384230,0
378268,0
436191,0
160369,0
138758,0
261088,1
191177,0
178945,0
252604,0
252516,0
404317,0
231050,0
321235,0
311002,0
252439,0
380795,0
456066,0
149078,0
395219,0
405024,0
336895,0
405138,0
301301,0
416646,0
371119,0
395226,0
270139,0
213165,0
118808,0
101316,0
223725,0
157003,0
301276,0
318389,1
243234,0
140163,0
334509,0
319411,1
406801,1
385841,0
147231,0
105693,0
411524,0
190616,0
432150,0
159985,0
378586,0
237191,0
393981,0
296165,0
175504,0
430224,0
333461,0
174585,0
193341,0
442995,0
118152,0
348018,0
388518,1
180496,0
421496,0
200433,0
353493,0
382523,1
291164,0
277899,0
202614,0
240405,0
350698,0
447163,0
440331,0
147368,0
339123,0
291923,0
452937,0
205701,0
415324,0
346217,0
129302,0
234138,0
152592,0
277955,0
109991,0
168822,0
306229,0
425975,0
136733,0
130617,0
411413,0
189881,0
418140,0
241815,0
184036,0
443923,0
377382,0
149213,0
119030,0
321523,0
242751,0
406674,1
452003,0
110817,0
201314,0
300074,0
159860,1
226133,1
217641,0
218319,0
328473,0
385897,1
392716,0
205084,0
403075,0
150600,0
396907,0
209170,0
264038,0
125181,0
306149,0
302135,0
174822,0
103464,0
164265,0
371740,0
378491,0
224785,0
284670,0
173447,0
271610,0
447896,0
108502,0
354226,0
411267,0
128552,0
204647,0
192760,0
437840,0
190534,0
158001,0
290680,0
343446,0
231769,0
166883,0
175917,0
191810,0
319223,0
177279,0
169485,0
138869,0
169360,0
415418,1
393437,0
453154,1
116509,1
315453,0
290125,0
314265,0
376205,0
169449,0
255154,0
305985,0
169970,1
278722,0
156089,0
319793,0
152500,0
395882,1
174242,0
138477,0
205651,0
206550,0
285340,0
210342,1
113560,1
253115,0
194084,0
268266,0
177264,0
269187,0
371662,0
248346,1
313482,0
384911,0
218127,0
339911,0
328220,0
256230,0
337071,0
166307,0
305256,0
169287,0
313532,0
169919,0
389361,0
146828,0
107002,0
267373,0
363676,0
450769,0
283026,0
376154,0
151884,1
182996,0
283563,0
245958,1
408843,0
198683,0
426704,0
262391,0
104000,1
375747,0
377811,0
211544,0
279531,0
241041,0
234197,0
199535,0
432899,0
332297,0
249516,0
122759,0
380483,0
420499,0
100139,0
277446,0
441113,0
412830,0
294039,0
343708,0
103915,0
409653,0
150788,0
436898,0
267463,0
369005,0
382594,0
425920,0
406777,0
452646,0
426379,0
227016,0
119514,0
107250,0
214953,0
321989,0
399980,0
254587,0
378424,0
391297,0
403447,0
236118,0
209927,0
169767,0
430743,0
239098,0
306829,0
416650,0
360135,0
114847,0
397207,0
243587,1
209726,0
424054,0
285156,0
361449,0
376384,0
123568,0
173746,0
383027,0
198713,0
411728,0
382435,0
332060,0
192777,0
345369,0
429133,0
240906,0
208788,0
348694,0
167790,0
276677,0
415879,1
207050,0
269593,0
241712,1
197846,0
387256,0
267167,0
209136,0
116382,0
232095,0
294454,0
197485,0
382911,0
388978,0
396400,0
261902,0
154270,0
335019,0
134615,0
396131,1
273574,0
385880,0
272220,0
372210,1
315162,0
440452,0
356719,0
334993,0
428887,0
338862,0
258550,0
353758,0
186128,0
342438,1
332089,0
201842,0
240699,0
133743,0
111733,0
406180,0
267664,1
331801,0
139390,0
278957,0
131659,0
220754,0
152539,0
379563,0
398428,0
271015,0
113526,0
298709,0
334526,0
408266,0
319016,0
339807,0
208286,0
242489,0
380300,0
118224,0
230916,0
401570,0
104428,0
114189,0
273322,0
290469,1
308004,0
340777,1
283721,0
143941,0
191892,0
343917,0
369991,0
399409,0
114878,0
275321,0
408199,0
445241,0
104723,0
198846,0
134734,0
243174,0
134193,1
418678,0
408825,0
233624,1
374453,0
405186,0
335186,1
127475,0
153628,0
308365,0
180143,0
179012,0
397354,0
110768,0
271240,0
366160,0
196900,0
380867,0
231254,0
120315,0
439068,1
388555,0
292563,0
120726,0
190217,0
395727,0
161187,0
351444,0
409462,0
404546,0
437638,0
173882,0
277624,0
419100,0
225459,0
385725,0
408291,0
292385,0
450942,0
191135,0
135116,0
439579,0
143615,0
424963,0
270032,0
191776,0
363354,0
175937,0
336726,0
134996,0
283183,0
204890,0
363956,0
246012,0
201762,0
390163,0
102953,0
337286,0
173900,0
361945,0
118846,0
417190,0
408276,0
267733,0
420480,0
139689,0
233168,0
154004,0
249602,0
377487,0
264527,0
153737,0
219201,0
257321,0
266667,0
321979,0
268990,0
142003,0
195952,0
354235,0
212597,0
185849,0
321544,0
186502,0
112931,0
201740,1
422835,0
221456,0
377891,0
360502,0
382698,0
133780,0
379436,0
296805,0
428043,0
293332,0
352186,0
273858,0
101375,0
349629,0
284681,0
287341,0
211953,0
158571,0
219581,0
214011,0
144141,0
318568,0
280680,0
290553,0
232857,0
128491,0
353980,0
288338,0
437032,0
293292,0
340922,0
229478,0
367453,0
274056,0
234026,0
381514,0
377185,0
284724,0
321304,0
379446,0
377598,0
227684,1
441224,0
266957,0
102061,0
218783,0
295958,0
317267,0
393908,0
103530,0
263969,1
279989,0
308084,0
287867,0
167354,0
167885,0
310740,0
250477,0
274162,0
410163,0
266036,0
328346,0
320996,1
207248,0
332525,0
427419,0
123523,1
230462,0
340672,0
205196,0
224461,0
393411,1
178267,0
191221,0
264192,0
378721,0
316067,0
295078,0
208697,0
424927,0
377368,0
283326,0
236518,0
195790,0
233547,0
416328,0
364082,0
147103,0
216507,0
323427,0
252708,0
213327,0
419362,0
111606,0
321584,0
381900,0
374311,0
376609,0
373217,0
290333,0
190816,0
194655,0
360108,0
326830,0
315452,0
207784,0
351404,0
303570,0
192696,0
109951,0
336841,0
241472,0
252344,0
310541,0
271384,0
373129,0
105238,0
179969,0
369567,0
412224,0
117839,1
179064,0
122526,0
255857,0
384404,0
121060,0
101933,0
196782,0
256320,0
436290,0
233386,0
424140,1
150067,0
274323,0
303887,0
317542,0
140837,0
350735,0
304980,1
165247,0
167267,0
180145,0
373659,0
421869,0
404553,0
399989,0
400131,0
206729,0
241766,0
145297,1
451180,0
402253,0
393086,0
130742,0
215274,0
142943,0
257543,0
383368,1
193438,0
312863,0
233518,0
370268,1
161974,0
104556,0
307370,1
107452,0
163040,0
251597,0
203029,0
345783,0
263862,0
414704,0
338691,0
440748,0
330865,0
382010,0
336439,0
199374,0
292766,0
199600,0
236201,0
324249,0
392647,0
326666,0
220398,0
410172,0
104926,0
191139,0
231608,0
376374,0
203095,0
112912,0
311047,0
208053,0
204296,0
195210,0
402018,0
428085,0
109560,0
165268,0
162400,0
413058,0
225492,0
385702,0
122700,0
315692,1
321191,0
216986,0
153858,0
287908,0
430601,0
339220,0
336006,0
426532,0
223799,0
446913,0
394893,0
410815,0
133947,0
401831,0
274049,0
437741,0
251017,0
202364,0
139949,0
442935,0
280950,0
411987,0
309410,0
298413,0
273274,0
393284,0
444475,0
354072,0
441680,0
270474,0
276382,0
306755,0
229266,0
308594,0
308290,0
379598,0
431407,0
271152,0
185588,0
283592,1
119779,0
259385,0
303419,0
264168,0
260593,0
338753,0
375533,0
430882,0
116139,0
323730,0
273256,0
425035,0
150757,0
157709,0
115879,0
293596,1
366037,0
440730,0
120409,0
293782,0
431908,0
210317,0
444006,0
412871,1
209655,0
247117,0
383043,0
187648,0
219961,0
294556,0
377833,0
116942,0
341581,0
324636,0
303178,0
209303,0
256136,0
122164,0
105070,0
403663,0
374184,0
400785,0
270923,1
235800,0
103268,0
324273,0
326144,1
317291,0
398965,0
156067,0
413574,0
439390,0
238267,0
374135,0
275830,1
330447,0
413512,0
233977,0
153299,0
153652,1
275014,0
108404,0
379956,0
109493,0
366136,0
431776,0
415700,0
